district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
Dublin 6,2025-02-22 17:08:45,2025-02-22 23:00:00,279.88,277.32,1014,80,276.18,24,0.0,10000,3.66,8.72,181,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 17:08:45,2025-02-23 00:00:00,280.19,277.29,1014,81,276.66,22,0.0,10000,4.44,10.57,179,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 17:08:45,2025-02-23 01:00:00,280.88,277.87,1013,80,277.09,100,0.0,10000,5.07,12.8,178,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 02:00:00,281.56,278.25,1012,79,277.58,100,0.0,10000,6.37,15.91,179,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 03:00:00,282.29,278.65,1010,78,278.06,100,0.0,10000,8.2,18.69,182,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 04:00:00,282.82,279.12,1009,76,278.36,100,0.0,10000,9.11,20.78,184,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 05:00:00,282.73,278.78,1007,78,278.6,100,0.0,10000,10.1,21.41,187,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 17:08:45,2025-02-23 06:00:00,282.47,278.19,1006,81,278.83,100,0.0,10000,11.29,23.09,185,0.39,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 17:08:45,2025-02-23 07:00:00,282.52,278.3,1005,84,279.51,100,0.0,10000,11.09,22.98,180,0.76,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 17:08:45,2025-02-23 08:00:00,282.89,278.94,1003,87,280.36,100,0.01,6547,10.35,23.83,183,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 09:00:00,283.49,282.85,1002,87,280.99,100,0.07,7668,10.06,22.93,188,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 10:00:00,283.95,283.38,1001,88,281.46,100,0.07,6117,9.86,22.34,188,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 11:00:00,284.44,283.9,1001,87,281.84,100,0.14,6131,10.0,23.1,193,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 12:00:00,284.86,284.38,1000,88,282.46,100,0.15,10000,9.71,24.01,195,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 13:00:00,285.03,284.6,1001,89,282.71,100,0.24,9139,11.15,20.33,210,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 14:00:00,284.23,283.64,1000,86,281.43,100,0.13,10000,8.68,19.78,212,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 15:00:00,283.53,282.82,1001,84,280.5,100,0.06,10000,9.18,15.59,212,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 17:08:45,2025-02-23 16:00:00,283.38,282.65,1001,84,280.24,100,0.1,10000,8.63,16.18,210,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 17:08:45,2025-02-23 17:00:00,283.39,282.64,1001,83,280.19,80,0.0,10000,9.11,17.09,216,0.8,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 17:08:45,2025-02-23 18:00:00,283.04,279.45,1002,83,279.72,71,0.0,10000,8.93,16.48,215,0.8,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 19:00:00,282.76,279.04,1002,83,279.49,0,0.0,10000,9.12,16.85,216,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 17:08:45,2025-02-23 20:00:00,282.38,278.63,1003,83,279.24,41,0.0,10000,8.75,16.77,219,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 17:08:45,2025-02-23 21:00:00,282.16,278.43,1003,83,278.91,62,0.0,10000,8.41,16.21,219,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 22:00:00,281.96,278.2,1004,83,278.66,71,0.0,10000,8.3,16.34,220,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-23 23:00:00,281.53,277.78,1004,84,278.49,57,0.0,10000,7.76,15.63,220,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-24 00:00:00,281.4,277.65,1004,84,278.33,46,0.0,10000,7.62,15.4,220,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 17:08:45,2025-02-24 01:00:00,281.44,277.89,1004,83,278.24,100,0.0,10000,7.0,14.81,226,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-24 02:00:00,281.1,277.43,1005,83,277.86,92,0.0,10000,7.08,14.87,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-24 03:00:00,280.73,277.2,1005,84,277.64,63,0.0,10000,6.35,14.29,228,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 17:08:45,2025-02-24 04:00:00,280.49,276.85,1005,84,277.45,47,0.0,10000,6.45,14.18,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 17:08:45,2025-02-24 05:00:00,280.32,276.61,1005,84,277.21,38,0.0,10000,6.52,14.19,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 17:08:45,2025-02-24 06:00:00,280.19,276.6,1006,83,276.87,33,0.0,10000,6.1,13.69,228,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 17:08:45,2025-02-24 07:00:00,280.21,276.71,1006,83,276.96,15,0.0,10000,5.87,13.21,230,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 17:08:45,2025-02-24 08:00:00,280.17,276.79,1006,84,277.17,17,0.09,10000,5.53,12.83,233,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 17:08:45,2025-02-24 09:00:00,280.72,277.57,1007,83,277.47,19,0.33,10000,5.31,11.72,233,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 17:08:45,2025-02-24 10:00:00,281.57,278.85,1007,80,277.79,36,0.64,10000,4.79,10.72,240,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 17:08:45,2025-02-24 11:00:00,282.27,279.71,1008,73,277.22,48,1.0,10000,4.82,9.01,242,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 17:08:45,2025-02-24 12:00:00,283.02,280.55,1008,65,276.32,41,1.22,10000,5.07,7.91,240,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 17:08:45,2025-02-24 13:00:00,283.62,282.37,1008,63,276.45,12,1.2,10000,5.16,8.01,238,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 17:08:45,2025-02-24 14:00:00,283.93,282.68,1007,62,276.36,30,0.97,10000,5.21,8.13,234,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 17:08:45,2025-02-24 15:00:00,283.67,282.53,1007,67,277.28,54,0.62,10000,4.61,8.13,229,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 17:08:45,2025-02-24 16:00:00,282.78,280.52,1007,74,277.96,66,0.29,10000,4.41,8.96,220,0.4,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-22 18:00:00,283.43,282.26,1013,67,277.58,20,0.0,10000,3.48,8.55,222,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-22 19:00:00,282.76,281.27,1013,71,277.77,16,0.0,10000,2.87,5.32,202,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-22 20:00:00,281.89,280.24,1013,76,277.9,13,0.0,10000,2.85,4.46,180,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-22 21:00:00,280.99,279.07,1014,81,277.94,11,0.0,10000,2.99,4.65,187,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-22 22:00:00,280.61,278.35,1014,82,277.74,18,0.0,10000,3.42,8.85,191,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-22 23:00:00,279.92,277.34,1014,81,276.45,22,0.0,10000,3.72,8.82,188,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-23 00:00:00,280.24,277.39,1013,80,276.56,28,0.0,10000,4.37,10.72,183,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 18:09:41,2025-02-23 01:00:00,280.89,277.78,1012,79,277.05,100,0.0,10000,5.33,14.17,179,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-23 02:00:00,281.88,278.5,1011,77,277.54,100,0.0,10000,6.86,16.59,181,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-23 03:00:00,282.4,278.63,1009,77,278.08,100,0.0,10000,8.84,19.57,183,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-23 04:00:00,282.5,278.52,1008,78,278.34,100,0.0,10000,9.91,21.64,187,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 18:09:41,2025-02-23 05:00:00,282.65,278.58,1007,79,278.63,100,0.0,10000,10.56,21.73,183,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 18:09:41,2025-02-23 06:00:00,282.24,277.82,1005,82,278.79,100,0.0,10000,11.65,23.23,183,0.66,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 18:09:41,2025-02-23 07:00:00,282.17,277.67,1004,86,279.38,100,0.0,10000,11.93,23.47,181,1.0,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 18:09:41,2025-02-23 08:00:00,282.57,278.26,1002,88,280.16,100,0.01,10000,11.65,23.72,183,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 09:00:00,283.39,282.74,1002,87,280.71,100,0.07,6403,11.43,25.29,186,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 10:00:00,284.04,283.46,1001,87,281.41,100,0.07,8501,10.29,23.43,192,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 11:00:00,284.51,284.0,1000,88,282.01,100,0.14,10000,10.09,22.3,192,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 12:00:00,284.87,284.42,1000,89,282.58,100,0.15,7334,9.56,23.59,197,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 13:00:00,284.99,284.61,1000,91,283.08,100,0.24,4953,9.52,18.2,213,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 14:00:00,284.66,284.01,1000,82,281.19,100,0.13,10000,9.7,18.92,219,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 18:09:41,2025-02-23 15:00:00,284.34,283.68,1000,83,281.07,100,0.06,10000,8.32,16.3,212,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-23 16:00:00,284.0,283.31,1000,83,280.76,100,0.1,10000,9.15,17.82,214,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-23 17:00:00,283.62,282.84,1001,81,280.09,89,0.0,10000,9.66,17.67,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-23 18:00:00,283.31,282.44,1001,79,279.38,78,0.0,10000,9.52,17.64,216,0.8,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-23 19:00:00,282.82,279.08,1002,82,279.35,0,0.0,10000,9.28,17.39,215,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-23 20:00:00,282.52,278.77,1002,82,278.96,1,0.0,10000,8.93,16.59,222,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-23 21:00:00,282.08,278.26,1003,82,278.64,0,0.0,10000,8.66,16.45,219,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-23 22:00:00,281.73,277.87,1003,83,278.46,0,0.0,10000,8.4,16.37,221,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-23 23:00:00,281.52,277.69,1004,82,278.11,0,0.0,10000,8.05,16.26,222,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-24 00:00:00,281.28,277.49,1004,82,277.83,0,0.0,10000,7.64,15.84,224,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 18:09:41,2025-02-24 01:00:00,281.23,277.48,1004,82,277.81,81,0.0,10000,7.45,15.43,225,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-24 02:00:00,281.11,277.41,1005,82,277.76,91,0.0,10000,7.2,15.0,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-24 03:00:00,280.93,277.44,1005,82,277.59,91,0.0,10000,6.38,14.21,226,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-24 04:00:00,280.71,277.19,1005,83,277.44,66,0.0,10000,6.3,13.97,228,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-24 05:00:00,280.5,277.05,1005,82,277.2,54,0.0,10000,5.95,13.64,234,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 18:09:41,2025-02-24 06:00:00,280.42,276.98,1005,82,277.05,45,0.0,10000,5.85,13.19,231,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 18:09:41,2025-02-24 07:00:00,280.17,276.89,1005,83,277.03,14,0.0,10000,5.28,12.6,230,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 18:09:41,2025-02-24 08:00:00,280.26,277.14,1006,84,277.13,49,0.09,10000,4.96,12.07,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 18:09:41,2025-02-24 09:00:00,280.94,278.03,1006,82,277.57,62,0.33,10000,4.88,11.21,230,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-24 10:00:00,281.74,279.03,1007,80,277.96,66,0.64,10000,4.88,10.64,239,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-24 11:00:00,282.48,279.91,1007,72,277.16,74,1.0,10000,4.97,9.15,242,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-24 12:00:00,283.09,280.53,1007,67,276.75,66,1.22,10000,5.37,8.16,245,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 18:09:41,2025-02-24 13:00:00,283.5,282.21,1007,62,276.08,14,1.2,10000,5.3,7.89,246,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 18:09:41,2025-02-24 14:00:00,283.8,282.46,1007,59,275.74,13,0.97,10000,4.94,7.52,243,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 18:09:41,2025-02-24 15:00:00,283.81,282.6,1006,64,276.75,15,0.62,10000,4.74,7.66,238,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 18:09:41,2025-02-24 16:00:00,282.88,280.81,1007,71,277.45,36,0.29,10000,4.02,8.31,230,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 18:09:41,2025-02-24 17:00:00,281.83,279.42,1007,77,277.5,49,0.0,10000,4.24,8.46,230,0.36,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-22 19:00:00,282.27,280.68,1014,70,277.09,20,0.0,10000,2.87,5.32,202,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-22 20:00:00,281.73,280.05,1014,74,277.36,16,0.0,10000,2.85,4.46,180,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-22 21:00:00,281.11,279.22,1014,78,277.51,14,0.0,10000,2.99,4.65,187,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-22 22:00:00,280.85,278.64,1014,79,277.44,18,0.0,10000,3.42,8.85,191,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-22 23:00:00,280.39,277.91,1014,79,277.0,22,0.0,10000,3.72,8.82,188,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-23 00:00:00,280.24,277.39,1013,80,276.56,28,0.0,10000,4.37,10.72,183,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 19:10:37,2025-02-23 01:00:00,280.89,277.78,1012,79,277.05,100,0.0,10000,5.33,14.17,179,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-23 02:00:00,281.88,278.5,1011,77,277.54,100,0.0,10000,6.86,16.59,181,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-23 03:00:00,282.4,278.63,1009,77,278.08,100,0.0,10000,8.84,19.57,183,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-23 04:00:00,282.5,278.52,1008,78,278.34,100,0.0,10000,9.91,21.64,187,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 19:10:37,2025-02-23 05:00:00,282.65,278.58,1007,79,278.63,100,0.0,10000,10.56,21.73,183,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 19:10:37,2025-02-23 06:00:00,282.24,277.82,1005,82,278.79,100,0.0,10000,11.65,23.23,183,0.66,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 19:10:37,2025-02-23 07:00:00,282.17,277.67,1004,86,279.38,100,0.0,10000,11.93,23.47,181,1.0,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 19:10:37,2025-02-23 08:00:00,282.57,278.26,1002,88,280.16,100,0.01,10000,11.65,23.72,183,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 09:00:00,283.39,282.74,1002,87,280.71,100,0.06,6403,11.43,25.29,186,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 10:00:00,284.04,283.46,1001,87,281.41,100,0.07,8501,10.29,23.43,192,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 11:00:00,284.51,284.0,1000,88,282.01,100,0.15,10000,10.09,22.3,192,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 12:00:00,284.87,284.42,1000,89,282.58,100,0.18,7334,9.56,23.59,197,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 13:00:00,284.99,284.61,1000,91,283.08,100,0.1,4953,9.52,18.2,213,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 14:00:00,284.66,284.01,1000,82,281.19,100,0.09,10000,9.7,18.92,219,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-23 15:00:00,284.34,283.68,1000,83,281.07,100,0.53,10000,8.32,16.3,212,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-23 16:00:00,284.0,283.31,1000,83,280.76,100,0.24,10000,9.15,17.82,214,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-23 17:00:00,283.62,282.84,1001,81,280.09,89,0.0,10000,9.66,17.67,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-23 18:00:00,283.31,282.44,1001,79,279.38,78,0.0,10000,9.52,17.64,216,0.8,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-23 19:00:00,282.82,279.08,1002,82,279.35,0,0.0,10000,9.28,17.39,215,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-23 20:00:00,282.52,278.77,1002,82,278.96,1,0.0,10000,8.93,16.59,222,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-23 21:00:00,282.08,278.26,1003,82,278.64,0,0.0,10000,8.66,16.45,219,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-23 22:00:00,281.73,277.87,1003,83,278.46,0,0.0,10000,8.4,16.37,221,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-23 23:00:00,281.52,277.69,1004,82,278.11,0,0.0,10000,8.05,16.26,222,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-24 00:00:00,281.28,277.49,1004,82,277.83,0,0.0,10000,7.64,15.84,224,0.0,,,800,Clear,clear sky,01n
Dublin 6,2025-02-22 19:10:37,2025-02-24 01:00:00,281.23,277.48,1004,82,277.81,81,0.0,10000,7.45,15.43,225,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-24 02:00:00,281.11,277.41,1005,82,277.76,91,0.0,10000,7.2,15.0,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-24 03:00:00,280.93,277.44,1005,82,277.59,91,0.0,10000,6.38,14.21,226,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-24 04:00:00,280.71,277.19,1005,83,277.44,66,0.0,10000,6.3,13.97,228,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-24 05:00:00,280.5,277.05,1005,82,277.2,54,0.0,10000,5.95,13.64,234,0.0,,,803,Clouds,broken clouds,04n
Dublin 6,2025-02-22 19:10:37,2025-02-24 06:00:00,280.42,276.98,1005,82,277.05,45,0.0,10000,5.85,13.19,231,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 19:10:37,2025-02-24 07:00:00,280.17,276.89,1005,83,277.03,14,0.0,10000,5.28,12.6,230,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 19:10:37,2025-02-24 08:00:00,280.26,277.14,1006,84,277.13,49,0.1,10000,4.96,12.07,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 19:10:37,2025-02-24 09:00:00,280.94,278.03,1006,82,277.57,62,0.33,10000,4.88,11.21,230,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-24 10:00:00,281.74,279.03,1007,80,277.96,66,0.65,10000,4.88,10.64,239,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-24 11:00:00,282.48,279.91,1007,72,277.16,74,0.93,10000,4.97,9.15,242,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-24 12:00:00,283.09,280.53,1007,67,276.75,66,1.19,10000,5.37,8.16,245,0.0,,,803,Clouds,broken clouds,04d
Dublin 6,2025-02-22 19:10:37,2025-02-24 13:00:00,283.5,282.21,1007,62,276.08,14,1.18,10000,5.3,7.89,246,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 19:10:37,2025-02-24 14:00:00,283.8,282.46,1007,59,275.74,13,0.95,10000,4.94,7.52,243,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 19:10:37,2025-02-24 15:00:00,283.81,282.6,1006,64,276.75,15,0.61,10000,4.74,7.66,238,0.0,,,801,Clouds,few clouds,02d
Dublin 6,2025-02-22 19:10:37,2025-02-24 16:00:00,282.88,280.81,1007,71,277.45,36,0.25,10000,4.02,8.31,230,0.0,,,802,Clouds,scattered clouds,03d
Dublin 6,2025-02-22 19:10:37,2025-02-24 17:00:00,281.83,279.42,1007,77,277.5,49,0.0,10000,4.24,8.46,230,0.36,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 19:10:37,2025-02-24 18:00:00,280.45,278.19,1007,90,278.44,57,0.0,10000,3.36,8.61,244,0.97,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 20:11:32,2025-02-22 20:00:00,281.07,279.26,1014,79,277.66,20,0.0,10000,2.85,4.46,180,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 20:11:32,2025-02-22 21:00:00,280.73,278.76,1014,82,277.86,17,0.0,10000,2.99,4.65,187,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 20:11:32,2025-02-22 22:00:00,280.61,278.35,1014,82,277.74,19,0.0,10000,3.42,8.85,191,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 20:11:32,2025-02-22 23:00:00,280.38,277.9,1014,81,277.34,21,0.0,10000,3.72,8.82,188,0.0,,,801,Clouds,few clouds,02n
Dublin 6,2025-02-22 20:11:32,2025-02-23 00:00:00,280.41,277.6,1013,80,277.19,26,0.0,10000,4.37,10.72,183,0.0,,,802,Clouds,scattered clouds,03n
Dublin 6,2025-02-22 20:11:32,2025-02-23 01:00:00,280.89,277.78,1012,79,277.05,100,0.0,10000,5.33,14.17,179,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 20:11:32,2025-02-23 02:00:00,281.88,278.5,1011,77,277.54,100,0.0,10000,6.86,16.59,181,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 20:11:32,2025-02-23 03:00:00,282.4,278.63,1009,77,278.08,100,0.0,10000,8.84,19.57,183,0.0,,,804,Clouds,overcast clouds,04n
Dublin 6,2025-02-22 20:11:32,2025-02-23 04:00:00,282.5,278.52,1008,78,278.34,100,0.0,10000,9.91,21.64,187,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 20:11:32,2025-02-23 05:00:00,282.65,278.58,1007,79,278.63,100,0.0,10000,10.56,21.73,183,0.2,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 20:11:32,2025-02-23 06:00:00,282.24,277.82,1005,82,278.79,100,0.0,10000,11.65,23.23,183,0.66,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 20:11:32,2025-02-23 07:00:00,282.17,277.67,1004,86,279.38,100,0.0,10000,11.93,23.47,181,1.0,,,500,Rain,light rain,10n
Dublin 6,2025-02-22 20:11:32,2025-02-23 08:00:00,282.57,278.26,1002,88,280.16,100,0.01,10000,11.65,23.72,183,1.0,,,500,Rain,light rain,10d
Dublin 6,2025-02-22 20:11:32,2025-02-23 09:00:00,283.39,282.74,1002,87,280.71,100,0.06,6403,11.43,25.29,186,1.0,,,501,Rain,moderate rain,10d
Dublin 6,2025-02-22 20:11:32,2025-02-23 10:00:00,284.04,283.46,1001,87,281.41,100,0.07,8501,10.29,23.43,192,1.0,,,501,Rain,moderate rain,10d
